Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35080,"Oxford","Oxford"," 1A","Washington",N,N,"",0,129,"Aldred","","Melody","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
35080,"Oxford","Oxford"," 1A","Washington",N,N,"",0,129,"Birtch-Carriere","","Lisa","Green Party","Parti Vert",N,N,45
35080,"Oxford","Oxford"," 1A","Washington",N,N,"",0,129,"Chambers","","Matthew","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,56
35080,"Oxford","Oxford"," 1A","Washington",N,N,"",0,129,"Knight","","Brendan","Liberal","Libéral",N,N,91
35080,"Oxford","Oxford"," 1A","Washington",N,N,"",0,129,"MacKenzie","","Dave","Conservative","Conservateur",Y,Y,221
35080,"Oxford","Oxford"," 1A","Washington",N,N,"",0,129,"Martin","","Wendy","People's Party","Parti populaire",N,N,7
35080,"Oxford","Oxford"," 1B","Washington",N,N,"",2,98,"Aldred","","Melody","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,4
35080,"Oxford","Oxford"," 1B","Washington",N,N,"",2,98,"Birtch-Carriere","","Lisa","Green Party","Parti Vert",N,N,40
35080,"Oxford","Oxford"," 1B","Washington",N,N,"",2,98,"Chambers","","Matthew","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,54
35080,"Oxford","Oxford"," 1B","Washington",N,N,"",2,98,"Knight","","Brendan","Liberal","Libéral",N,N,111
