Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
46011,"Winnipeg Centre","Winnipeg-Centre"," 1","Winnipeg",N,N,"",1,442,"Martin","","Pat","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,61
46011,"Winnipeg Centre","Winnipeg-Centre"," 1","Winnipeg",N,N,"",1,442,"Miller","","Scott","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
46011,"Winnipeg Centre","Winnipeg-Centre"," 1","Winnipeg",N,N,"",1,442,"Ouellette","","Robert-Falcon","Liberal","Libéral",N,Y,111
46011,"Winnipeg Centre","Winnipeg-Centre"," 1","Winnipeg",N,N,"",1,442,"Rankin","","Darrell","Communist","Communiste",N,N,1
46011,"Winnipeg Centre","Winnipeg-Centre"," 1","Winnipeg",N,N,"",1,442,"Szarkiewicz","","Allie","Conservative","Conservateur",N,N,53
46011,"Winnipeg Centre","Winnipeg-Centre"," 1","Winnipeg",N,N,"",1,442,"Woodstock","","Don","Green Party","Parti Vert",N,N,12
46011,"Winnipeg Centre","Winnipeg-Centre"," 2","Winnipeg",N,N,"",2,392,"Martin","","Pat","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,N,30
46011,"Winnipeg Centre","Winnipeg-Centre"," 2","Winnipeg",N,N,"",2,392,"Miller","","Scott","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
46011,"Winnipeg Centre","Winnipeg-Centre"," 2","Winnipeg",N,N,"",2,392,"Ouellette","","Robert-Falcon","Liberal","Libéral",N,Y,89
46011,"Winnipeg Centre","Winnipeg-Centre"," 2","Winnipeg",N,N,"",2,392,"Rankin","","Darrell","Communist","Communiste",N,N,0
