Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate's Family Name/Nom de famille du candidat,Candidate's Middle Name/Second prénom du candidat,Candidate's First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
48028,"Yellowhead","Yellowhead"," 1","Fox Creek",N,N,"",0,96,"Lapierre","","Noel","N.D.P.","N.P.D.",N,N,6
48028,"Yellowhead","Yellowhead"," 1","Fox Creek",N,N,"",0,96,"Love","","Nancy","Liberal","Libéral",N,N,53
48028,"Yellowhead","Yellowhead"," 1","Fox Creek",N,N,"",0,96,"Merrifield","","Rob","Conservative","Conservateur",Y,Y,15
48028,"Yellowhead","Yellowhead"," 1","Fox Creek",N,N,"",0,96,"Schaefer","","Monika","Green Party","Parti Vert",N,N,1
48028,"Yellowhead","Yellowhead"," 1","Fox Creek",N,N,"",0,96,"Wierenga","","John Marvin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48028,"Yellowhead","Yellowhead"," 2","Grande Cache",N,N,"",0,314,"Lapierre","","Noel","N.D.P.","N.P.D.",N,N,26
48028,"Yellowhead","Yellowhead"," 2","Grande Cache",N,N,"",0,314,"Love","","Nancy","Liberal","Libéral",N,N,23
48028,"Yellowhead","Yellowhead"," 2","Grande Cache",N,N,"",0,314,"Merrifield","","Rob","Conservative","Conservateur",Y,Y,106
48028,"Yellowhead","Yellowhead"," 2","Grande Cache",N,N,"",0,314,"Schaefer","","Monika","Green Party","Parti Vert",N,N,10
48028,"Yellowhead","Yellowhead"," 2","Grande Cache",N,N,"",0,314,"Wierenga","","John Marvin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,4
48028,"Yellowhead","Yellowhead"," 3","Grande Cache",N,N,"",0,253,"Lapierre","","Noel","N.D.P.","N.P.D.",N,N,31
48028,"Yellowhead","Yellowhead"," 3","Grande Cache",N,N,"",0,253,"Love","","Nancy","Liberal","Libéral",N,N,12
48028,"Yellowhead","Yellowhead"," 3","Grande Cache",N,N,"",0,253,"Merrifield","","Rob","Conservative","Conservateur",Y,Y,94
48028,"Yellowhead","Yellowhead"," 3","Grande Cache",N,N,"",0,253,"Schaefer","","Monika","Green Party","Parti Vert",N,N,5
48028,"Yellowhead","Yellowhead"," 3","Grande Cache",N,N,"",0,253,"Wierenga","","John Marvin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48028,"Yellowhead","Yellowhead"," 4","Grande Cache",N,N,"",0,317,"Lapierre","","Noel","N.D.P.","N.P.D.",N,N,42
48028,"Yellowhead","Yellowhead"," 4","Grande Cache",N,N,"",0,317,"Love","","Nancy","Liberal","Libéral",N,N,18
48028,"Yellowhead","Yellowhead"," 4","Grande Cache",N,N,"",0,317,"Merrifield","","Rob","Conservative","Conservateur",Y,Y,79
48028,"Yellowhead","Yellowhead"," 4","Grande Cache",N,N,"",0,317,"Schaefer","","Monika","Green Party","Parti Vert",N,N,14
48028,"Yellowhead","Yellowhead"," 4","Grande Cache",N,N,"",0,317,"Wierenga","","John Marvin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,4
48028,"Yellowhead","Yellowhead"," 5","Grande Cache",N,N,"",0,241,"Lapierre","","Noel","N.D.P.","N.P.D.",N,N,20
48028,"Yellowhead","Yellowhead"," 5","Grande Cache",N,N,"",0,241,"Love","","Nancy","Liberal","Libéral",N,N,7
48028,"Yellowhead","Yellowhead"," 5","Grande Cache",N,N,"",0,241,"Merrifield","","Rob","Conservative","Conservateur",Y,Y,77
48028,"Yellowhead","Yellowhead"," 5","Grande Cache",N,N,"",0,241,"Schaefer","","Monika","Green Party","Parti Vert",N,N,6
48028,"Yellowhead","Yellowhead"," 5","Grande Cache",N,N,"",0,241,"Wierenga","","John Marvin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48028,"Yellowhead","Yellowhead"," 6","Grande Cache",N,N,"",0,242,"Lapierre","","Noel","N.D.P.","N.P.D.",N,N,24
48028,"Yellowhead","Yellowhead"," 6","Grande Cache",N,N,"",0,242,"Love","","Nancy","Liberal","Libéral",N,N,12
48028,"Yellowhead","Yellowhead"," 6","Grande Cache",N,N,"",0,242,"Merrifield","","Rob","Conservative","Conservateur",Y,Y,59
48028,"Yellowhead","Yellowhead"," 6","Grande Cache",N,N,"",0,242,"Schaefer","","Monika","Green Party","Parti Vert",N,N,8
48028,"Yellowhead","Yellowhead"," 6","Grande Cache",N,N,"",0,242,"Wierenga","","John Marvin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48028,"Yellowhead","Yellowhead"," 7","Grande Cache",N,N,"",0,600,"Lapierre","","Noel","N.D.P.","N.P.D.",N,N,18
48028,"Yellowhead","Yellowhead"," 7","Grande Cache",N,N,"",0,600,"Love","","Nancy","Liberal","Libéral",N,N,25
48028,"Yellowhead","Yellowhead"," 7","Grande Cache",N,N,"",0,600,"Merrifield","","Rob","Conservative","Conservateur",Y,Y,111
48028,"Yellowhead","Yellowhead"," 7","Grande Cache",N,N,"",0,600,"Schaefer","","Monika","Green Party","Parti Vert",N,N,12
48028,"Yellowhead","Yellowhead"," 7","Grande Cache",N,N,"",0,600,"Wierenga","","John Marvin","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,5
